virt_pos_x,virt_pos_y,virt_pos_z,phys_pos_x,phys_pos_y,phys_pos_z,virt_heading_x,virt_heading_y,virt_heading_z,phys_heading_x,phys_heading_y,phys_heading_z,cyclopean_gaze_pos_x,cyclopean_gaze_pos_y,cyclopean_gaze_pos_z,cyclopean_gaze_dir_x,cyclopean_gaze_dir_y,cyclopean_gaze_dir_z,left_gaze_dir_x,left_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_x,right_gaze_dir_y,right_gaze_dir_z,cyclopean_gaze_angular_velocity,weighted_gaze_angular_velocity,left_eye_closed,right_eye_closed,gaze_state,timestamp,frame_number,unity_delta_time
-0.0087200180,1.1114040000,0.1032640000,-0.0087200180,1.1114040000,0.1032640000,0.0029528000,-0.2591002000,0.9658459000,0.0029528000,-0.2591002000,0.9658459000,-2.3013690000,1.3379940000,4.5392110000,-0.4586641000,0.0453245100,0.8874531000,-0.4373720000,0.0446406500,0.8981720000,-0.4796953000,0.0459826100,0.8762294000,0.0000000000,6.078221,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.90,316,0.0142053
-0.0087488700,1.1113870000,0.1032937000,-0.0087488700,1.1113870000,0.1032937000,0.0026366860,-0.2590879000,0.9658502000,0.0026366860,-0.2590879000,0.9658502000,-2.3085240000,1.3366800000,4.5356410000,-0.4600914000,0.0450678500,0.8867270000,-0.4388371000,0.0443814000,0.8974699000,-0.4810846000,0.0457287000,0.8754807000,6.3817090000,5.075703,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.91,317,0.0153794
-0.0087488700,1.1113870000,0.1032937000,-0.0087488700,1.1113870000,0.1032937000,0.0026366860,-0.2590879000,0.9658502000,0.0026366860,-0.2590879000,0.9658502000,-2.3076870000,1.3361970000,4.5361430000,-0.4599181000,0.0449747900,0.8868216000,-0.4386619000,0.0442841700,0.8975604000,-0.4809134000,0.0456398800,0.8755794000,0.0000000000,5.075703,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.92,318,0.0130688
-0.0088202810,1.1113560000,0.1033131000,-0.0088202810,1.1113560000,0.1033131000,0.0023785280,-0.2590565000,0.9658592000,0.0023785280,-0.2590565000,0.9658592000,-2.3076870000,1.3361970000,4.5361430000,-0.4599181000,0.0449747900,0.8868216000,-0.4386619000,0.0442841700,0.8975604000,-0.4809134000,0.0456398800,0.8755794000,0.0000000000,5.075703,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.94,319,0.0133057
-0.0088303690,1.1113370000,0.1033279000,-0.0088303690,1.1113370000,0.1033279000,0.0023891210,-0.2590413000,0.9658633000,0.0023891210,-0.2590413000,0.9658633000,-2.3009200000,1.3355620000,4.5397300000,-0.4585504000,0.0448539500,0.8875358000,-0.4372557000,0.0441515000,0.8982528000,-0.4795843000,0.0455309000,0.8763137000,6.4806240000,4.584701,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.95,320,0.0141856
-0.0088303690,1.1113370000,0.1033279000,-0.0088303690,1.1113370000,0.1033279000,0.0023891210,-0.2590413000,0.9658633000,0.0023891210,-0.2590413000,0.9658633000,-2.2938910000,1.3397080000,4.5431590000,-0.4571424000,0.0456871500,0.8882193000,-0.4358134000,0.0449933200,0.8989118000,-0.4782110000,0.0463549400,0.8770208000,7.1107710000,5.156054,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.96,321,0.0139332
-0.0088389330,1.1113230000,0.1033671000,-0.0088389330,1.1113230000,0.1033671000,0.0025258450,-0.2590300000,0.9658660000,0.0025258450,-0.2590300000,0.9658660000,-2.2938910000,1.3397080000,4.5431590000,-0.4571424000,0.0456871500,0.8882193000,-0.4358134000,0.0449933200,0.8989118000,-0.4782110000,0.0463549400,0.8770208000,0.0000000000,5.156054,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.98,322,0.0135566
-0.0088181130,1.1113420000,0.1033899000,-0.0088181130,1.1113420000,0.1033899000,0.0026106540,-0.2588758000,0.9659071000,0.0026106540,-0.2588758000,0.9659071000,-2.2934360000,1.3400110000,4.5434210000,-0.4570496000,0.0457504900,0.8882637000,-0.4357198000,0.0450528900,0.8989541000,-0.4781191000,0.0464220400,0.8770673000,0.0000000000,4.521505,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:40.99,323,0.0153967
-0.0088181130,1.1113420000,0.1033899000,-0.0088181130,1.1113420000,0.1033899000,0.0026106540,-0.2588758000,0.9659071000,0.0026106540,-0.2588758000,0.9659071000,-2.2936170000,1.3401530000,4.5433340000,-0.4570898000,0.0457751200,0.8882418000,-0.4357603000,0.0450788300,0.8989332000,-0.4781590000,0.0464453300,0.8770444000,0.0000000000,1.99731,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.01,324,0.0134346
-0.0087845030,1.1113840000,0.1034150000,-0.0087845030,1.1113840000,0.1034150000,0.0026818510,-0.2583579000,0.9660456000,0.0026818510,-0.2583579000,0.9660456000,-2.2936170000,1.3401530000,4.5433340000,-0.4570898000,0.0457751200,0.8882418000,-0.4357603000,0.0450788300,0.8989332000,-0.4781590000,0.0464453300,0.8770444000,0.0000000000,1.99731,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.02,325,0.014028
-0.0087889280,1.1113790000,0.1034223000,-0.0087889280,1.1113790000,0.1034223000,0.0026904110,-0.2584459000,0.9660220000,0.0026904110,-0.2584459000,0.9660220000,-2.2873770000,1.3176880000,4.5476460000,-0.4558485000,0.0412725200,0.8890999000,-0.4344846000,0.0405350600,0.8997666000,-0.4769523000,0.0419864100,0.8779258000,19.3871200000,3.936022,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.03,326,0.0140818
-0.0088053940,1.1113360000,0.1034021000,-0.0088053940,1.1113360000,0.1034021000,0.0024736620,-0.2587472000,0.9659419000,0.0024736620,-0.2587472000,0.9659419000,-2.2878180000,1.3186000000,4.5473870000,-0.4559359000,0.0414561600,0.8890465000,-0.4345728000,0.0407272800,0.8997154000,-0.4770390000,0.0421613800,0.8778703000,0.0000000000,3.297851,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.05,327,0.0147066
-0.0088053940,1.1113360000,0.1034021000,-0.0088053940,1.1113360000,0.1034021000,0.0024736620,-0.2587472000,0.9659419000,0.0024736620,-0.2587472000,0.9659419000,-2.2874760000,1.3186770000,4.5475450000,-0.4558641000,0.0414799800,0.8890823000,-0.4345004000,0.0407452600,0.8997495000,-0.4769678000,0.0421910500,0.8779076000,0.0000000000,3.297851,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.06,328,0.0125936
-0.0088072090,1.1113160000,0.1034010000,-0.0088072090,1.1113160000,0.1034010000,0.0021191500,-0.2589518000,0.9658879000,0.0021191500,-0.2589518000,0.9658879000,-2.2874760000,1.3186770000,4.5475450000,-0.4558641000,0.0414799800,0.8890823000,-0.4345004000,0.0407452600,0.8997495000,-0.4769678000,0.0421910500,0.8779076000,0.0000000000,3.297851,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.08,329,0.0131403
-0.0087771150,1.1113330000,0.1034225000,-0.0087771150,1.1113330000,0.1034225000,0.0021221300,-0.2585664000,0.9659911000,0.0021221300,-0.2585664000,0.9659911000,-2.2849740000,1.3079620000,4.5493120000,-0.4553633000,0.0393405200,0.8894361000,-0.4339854000,0.0385558900,0.9000945000,-0.4764811000,0.0401026900,0.8782696000,9.7565700000,3.625446,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.09,330,0.0146347
-0.0087771150,1.1113330000,0.1034225000,-0.0087771150,1.1113330000,0.1034225000,0.0021221300,-0.2585664000,0.9659911000,0.0021221300,-0.2585664000,0.9659911000,-2.2737850000,1.3030560000,4.5552380000,-0.4531314000,0.0383557000,0.8906182000,-0.4316957000,0.0375564100,0.9012371000,-0.4743074000,0.0391330400,0.8794891000,10.5574500000,3.970113,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.10,331,0.0134946
-0.0087560640,1.1113740000,0.1034045000,-0.0087560640,1.1113740000,0.1034045000,0.0020391090,-0.2581843000,0.9660935000,0.0020391090,-0.2581843000,0.9660935000,-2.2737850000,1.3030560000,4.5552380000,-0.4531314000,0.0383557000,0.8906182000,-0.4316957000,0.0375564100,0.9012371000,-0.4743074000,0.0391330400,0.8794891000,0.0000000000,3.970113,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.12,332,0.0142448
-0.0087751740,1.1113770000,0.1033967000,-0.0087751740,1.1113770000,0.1033967000,0.0020856280,-0.2583307000,0.9660543000,0.0020856280,-0.2583307000,0.9660543000,-2.2751180000,1.3051300000,4.5544430000,-0.4534023000,0.0387623600,0.8904627000,-0.4319727000,0.0379702600,0.9010870000,-0.4745722000,0.0395322600,0.8793284000,1.9639770000,4.166511,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.13,333,0.0146129
-0.0087751740,1.1113770000,0.1033967000,-0.0087751740,1.1113770000,0.1033967000,0.0020856280,-0.2583307000,0.9660543000,0.0020856280,-0.2583307000,0.9660543000,-2.2756820000,1.3059150000,4.5541240000,-0.4535111000,0.0389188600,0.8904004000,-0.4320828000,0.0381318000,0.9010274000,-0.4746798000,0.0396836500,0.8792635000,0.0000000000,4.166511,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.14,334,0.0138316
-0.0088108330,1.1113450000,0.1033711000,-0.0088108330,1.1113450000,0.1033711000,0.0025007820,-0.2586323000,0.9659726000,0.0025007820,-0.2586323000,0.9659726000,-2.2756820000,1.3059150000,4.5541240000,-0.4535111000,0.0389188600,0.8904004000,-0.4320828000,0.0381318000,0.9010274000,-0.4746798000,0.0396836500,0.8792635000,0.0000000000,4.166511,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.16,335,0.012626
-0.0088189170,1.1113690000,0.1033608000,-0.0088189170,1.1113690000,0.1033608000,0.0024504320,-0.2584589000,0.9660192000,0.0024504320,-0.2584589000,0.9660192000,-2.2757400000,1.2935060000,4.5546110000,-0.4535157000,0.0364426700,0.8905029000,-0.4320893000,0.0356231000,0.9011270000,-0.4746825000,0.0372413900,0.8793689000,11.2983200000,3.357631,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.17,336,0.014253
-0.0088189170,1.1113690000,0.1033608000,-0.0088189170,1.1113690000,0.1033608000,0.0024504320,-0.2584589000,0.9660192000,0.0024504320,-0.2584589000,0.9660192000,-2.2748030000,1.2924720000,4.5551250000,-0.4533266000,0.0362310600,0.8906078000,-0.4318977000,0.0354146600,0.9012271000,-0.4744959000,0.0370267000,0.8794786000,1.3879420000,3.496425,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.19,337,0.0145645
-0.0088434220,1.1114330000,0.1033784000,-0.0088434220,1.1114330000,0.1033784000,0.0018487750,-0.2580932000,0.9661183000,0.0018487750,-0.2580932000,0.9661183000,-2.2748030000,1.2924720000,4.5551250000,-0.4533266000,0.0362310600,0.8906078000,-0.4318977000,0.0354146600,0.9012271000,-0.4744959000,0.0370267000,0.8794786000,0.0000000000,3.496425,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.20,338,0.0134154
-0.0088483390,1.1113960000,0.1033738000,-0.0088483390,1.1113960000,0.1033738000,0.0016621680,-0.2580921000,0.9661189000,0.0016621680,-0.2580921000,0.9661189000,-2.2940880000,1.2902080000,4.5453870000,-0.4571792000,0.0357653600,0.8886552000,-0.4358378000,0.0349608400,0.8993459000,-0.4782599000,0.0365494700,0.8774575000,18.4766900000,5.344094,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.22,339,0.0146616
-0.0088519830,1.1113740000,0.1033688000,-0.0088519830,1.1113740000,0.1033688000,0.0015746290,-0.2580482000,0.9661307000,0.0015746290,-0.2580482000,0.9661307000,-2.2956220000,1.2907250000,4.5445730000,-0.4574853000,0.0358760400,0.8884932000,-0.4361475000,0.0350738200,0.8991914000,-0.4785620000,0.0366577800,0.8772882000,1.3492620000,4.503364,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.23,340,0.0145034
-0.0088519830,1.1113740000,0.1033688000,-0.0088519830,1.1113740000,0.1033688000,0.0015746290,-0.2580482000,0.9661307000,0.0015746290,-0.2580482000,0.9661307000,-2.2995820000,1.2658490000,4.5434640000,-0.4582767000,0.0309037800,0.8882722000,-0.4369550000,0.0300357900,0.8989818000,-0.4793372000,0.0317541500,0.8770562000,19.9066500000,5.438283,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.24,341,0.0134949
-0.0088169800,1.1112930000,0.1033392000,-0.0088169800,1.1112930000,0.1033392000,0.0013579780,-0.2568318000,0.9664552000,0.0013579780,-0.2568318000,0.9664552000,-2.2995820000,1.2658490000,4.5434640000,-0.4582767000,0.0309037800,0.8882722000,-0.4369550000,0.0300357900,0.8989818000,-0.4793372000,0.0317541500,0.8770562000,0.0000000000,5.438283,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.26,342,0.0146015
-0.0087966730,1.1112970000,0.1033265000,-0.0087966730,1.1112970000,0.1033265000,0.0014544940,-0.2569912000,0.9664127000,0.0014544940,-0.2569912000,0.9664127000,-2.3024000000,1.2632370000,4.5420480000,-0.4588475000,0.0303974300,0.8879950000,-0.4375353000,0.0295300400,0.8987162000,-0.4798980000,0.0312474800,0.8767676000,2.7096310000,5.512849,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.27,343,0.0124845
-0.0087966730,1.1112970000,0.1033265000,-0.0087966730,1.1112970000,0.1033265000,0.0014544940,-0.2569912000,0.9664127000,0.0014544940,-0.2569912000,0.9664127000,-2.3026810000,1.2647960000,4.5418270000,-0.4589076000,0.0307084300,0.8879532000,-0.4375962000,0.0298438300,0.8986762000,-0.4799574000,0.0315555600,0.8767241000,2.2408950000,5.736939,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.28,344,0.017563
-0.0087979550,1.1113480000,0.1033191000,-0.0087979550,1.1113480000,0.1033191000,0.0020246340,-0.2581208000,0.9661105000,0.0020246340,-0.2581208000,0.9661105000,-2.3026810000,1.2647960000,4.5418270000,-0.4589076000,0.0307084300,0.8879532000,-0.4375962000,0.0298438300,0.8986762000,-0.4799574000,0.0315555600,0.8767241000,0.0000000000,5.736939,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.30,345,0.0095423
-0.0088197650,1.1113850000,0.1033114000,-0.0088197650,1.1113850000,0.1033114000,0.0021825810,-0.2585740000,0.9659890000,0.0021825810,-0.2585740000,0.9659890000,-2.2908690000,1.2582970000,4.5481220000,-0.4565446000,0.0293982100,0.8892147000,-0.4351791000,0.0285192700,0.8998921000,-0.4776492000,0.0302603400,0.8780293000,17.8336700000,6.390474,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.31,346,0.0162619
-0.0088197650,1.1113850000,0.1033114000,-0.0088197650,1.1113850000,0.1033114000,0.0021825810,-0.2585740000,0.9659890000,0.0021825810,-0.2585740000,0.9659890000,-2.2899490000,1.2564830000,4.5486590000,-0.4563562000,0.0290278400,0.8893236000,-0.4349884000,0.0281456200,0.8999960000,-0.4774632000,0.0298934500,0.8781431000,1.2164840000,6.373328,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.33,347,0.013528
-0.0088244010,1.1115340000,0.1033221000,-0.0088244010,1.1115340000,0.1033221000,0.0017498210,-0.2581484000,0.9661037000,0.0017498210,-0.2581484000,0.9661037000,-2.2899490000,1.2564830000,4.5486590000,-0.4563562000,0.0290278400,0.8893236000,-0.4349884000,0.0281456200,0.8999960000,-0.4774632000,0.0298934500,0.8781431000,0.0000000000,6.373328,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.34,348,0.0136014
-0.0088264360,1.1115840000,0.1033091000,-0.0088264360,1.1115840000,0.1033091000,0.0012245270,-0.2578493000,0.9661844000,0.0012245270,-0.2578493000,0.9661844000,-2.2723830000,1.2495300000,4.5578610000,-0.4528416000,0.0276071100,0.8911634000,-0.4313873000,0.0267017300,0.9017716000,-0.4740362000,0.0284966400,0.8800442000,17.6939700000,6.295055,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.36,349,0.0141274
-0.0088264360,1.1115840000,0.1033091000,-0.0088264360,1.1115840000,0.1033091000,0.0012245270,-0.2578493000,0.9661844000,0.0012245270,-0.2578493000,0.9661844000,-2.2747440000,1.2509870000,4.5566050000,-0.4533135000,0.0278884500,0.8909148000,-0.4318635000,0.0270056500,0.9015346000,-0.4745035000,0.0287552800,0.8797838000,2.4253590000,6.402666,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.37,350,0.0136035
-0.0088907070,1.1116200000,0.1032983000,-0.0088907070,1.1116200000,0.1032983000,0.0005155429,-0.2578472000,0.9661856000,0.0005155429,-0.2578472000,0.9661856000,-2.2747440000,1.2509870000,4.5566050000,-0.4533135000,0.0278884500,0.8909148000,-0.4318635000,0.0270056500,0.9015346000,-0.4745035000,0.0287552800,0.8797838000,0.0000000000,4.412,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.38,351,0.0135813
-0.0089266930,1.1115990000,0.1032886000,-0.0089266930,1.1115990000,0.1032886000,0.0002658139,-0.2579771000,0.9661510000,0.0002658139,-0.2579771000,0.9661510000,-2.2786430000,1.2519750000,4.5546110000,-0.4540806000,0.0280790700,0.8905180000,-0.4326393000,0.0272105300,0.9011564000,-0.4752615000,0.0289315500,0.8793688000,3.8537660000,4.797377,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.40,352,0.0141097
-0.0089365770,1.1115650000,0.1032804000,-0.0089365770,1.1115650000,0.1032804000,0.0001429780,-0.2576956000,0.9662262000,0.0001429780,-0.2576956000,0.9662262000,-2.2820190000,1.2491290000,4.5529860000,-0.4547488000,0.0275139000,0.8901947000,-0.4333208000,0.0266185300,0.9008466000,-0.4759160000,0.0283935000,0.8790323000,3.9655640000,4.92297,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.41,353,0.0137215
-0.0089365770,1.1115650000,0.1032804000,-0.0089365770,1.1115650000,0.1032804000,0.0001429780,-0.2576956000,0.9662262000,0.0001429780,-0.2576956000,0.9662262000,-2.2817130000,1.2510090000,4.5530790000,-0.4546857000,0.0278969400,0.8902149000,-0.4332583000,0.0269764700,0.9008660000,-0.4758523000,0.0288014300,0.8790535000,1.4417040000,4.843051,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.42,354,0.0141112
-0.0088963160,1.1115340000,0.1033170000,-0.0088963160,1.1115340000,0.1033170000,0.0002586083,-0.2573374000,0.9663216000,0.0002586083,-0.2573374000,0.9663216000,-2.2817130000,1.2510090000,4.5530790000,-0.4546857000,0.0278969400,0.8902149000,-0.4332583000,0.0269764700,0.9008660000,-0.4758523000,0.0288014300,0.8790535000,0.0000000000,4.843051,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.44,355,0.013347
-0.0088566990,1.1115070000,0.1033311000,-0.0088566990,1.1115070000,0.1033311000,0.0006715972,-0.2572396000,0.9663474000,0.0006715972,-0.2572396000,0.9663474000,-2.2874100000,1.2504070000,4.5502000000,-0.4558334000,0.0277826200,0.8896315000,-0.4344316000,0.0268635200,0.9003041000,-0.4769741000,0.0286858200,0.8784491000,5.3439920000,3.594083,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.45,356,0.0142546
-0.0088566990,1.1115070000,0.1033311000,-0.0088566990,1.1115070000,0.1033311000,0.0006715972,-0.2572396000,0.9663474000,0.0006715972,-0.2572396000,0.9663474000,-2.3091970000,1.2534140000,4.5388760000,-0.4601991000,0.0283895100,0.8873618000,-0.4389077000,0.0274851500,0.8981117000,-0.4812282000,0.0292776900,0.8761063000,19.8701000000,5.459445,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.46,357,0.0152949
-0.0088293080,1.1114660000,0.1033360000,-0.0088293080,1.1114660000,0.1033360000,0.0017687690,-0.2578225000,0.9661907000,0.0017687690,-0.2578225000,0.9661907000,-2.3091970000,1.2534140000,4.5388760000,-0.4601991000,0.0283895100,0.8873618000,-0.4389077000,0.0274851500,0.8981117000,-0.4812282000,0.0292776900,0.8761063000,0.0000000000,5.459445,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.48,358,0.0122861
-0.0088255100,1.1114750000,0.1033466000,-0.0088255100,1.1114750000,0.1033466000,0.0019113240,-0.2578015000,0.9661960000,0.0019113240,-0.2578015000,0.9661960000,-2.3049880000,1.2511990000,4.5411160000,-0.4593626000,0.0279545100,0.8878089000,-0.4380607000,0.0270547100,0.8985382000,-0.4804028000,0.0288383700,0.8765737000,4.5541640000,4.145465,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.49,359,0.0146594
-0.0088255100,1.1114750000,0.1033466000,-0.0088255100,1.1114750000,0.1033466000,0.0019113240,-0.2578015000,0.9661960000,0.0019113240,-0.2578015000,0.9661960000,-2.3024320000,1.2518170000,4.5424270000,-0.4588520000,0.0280763000,0.8880690000,-0.4375434000,0.0271769100,0.8987865000,-0.4798991000,0.0289597100,0.8768456000,1.9084310000,4.093772,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.51,360,0.0134946
-0.0087874790,1.1115040000,0.1033503000,-0.0087874790,1.1115040000,0.1033503000,0.0017256130,-0.2574108000,0.9663005000,0.0017256130,-0.2574108000,0.9663005000,-2.3024320000,1.2518170000,4.5424270000,-0.4588520000,0.0280763000,0.8880690000,-0.4375434000,0.0271769100,0.8987865000,-0.4798991000,0.0289597100,0.8768456000,0.0000000000,4.093772,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.52,361,0.0130392
-0.0087867680,1.1115140000,0.1033334000,-0.0087867680,1.1115140000,0.1033334000,0.0015895860,-0.2574525000,0.9662896000,0.0015895860,-0.2574525000,0.9662896000,-2.3029170000,1.2498790000,4.5422220000,-0.4589567000,0.0276828200,0.8880273000,-0.4376490000,0.0267908000,0.8987467000,-0.4800031000,0.0285591200,0.8768018000,1.5171440000,3.86011,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.54,362,0.0147172
-0.0087867680,1.1115140000,0.1033334000,-0.0087867680,1.1115140000,0.1033334000,0.0015895860,-0.2574525000,0.9662896000,0.0015895860,-0.2574525000,0.9662896000,-2.3036890000,1.2501030000,4.5417990000,-0.4591113000,0.0277257000,0.8879460000,-0.4378055000,0.0268337900,0.8986692000,-0.4801556000,0.0286018100,0.8767169000,0.0000000000,3.463554,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.55,363,0.0135356
-0.0088385190,1.1115030000,0.1033123000,-0.0088385190,1.1115030000,0.1033123000,0.0010655520,-0.2577772000,0.9662038000,0.0010655520,-0.2577772000,0.9662038000,-2.3036890000,1.2501030000,4.5417990000,-0.4591113000,0.0277257000,0.8879460000,-0.4378055000,0.0268337900,0.8986692000,-0.4801556000,0.0286018100,0.8767169000,0.0000000000,3.319383,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.56,364,0.0133938
-0.0088238190,1.1114920000,0.1033646000,-0.0088238190,1.1114920000,0.1033646000,0.0007035811,-0.2576019000,0.9662509000,0.0007035811,-0.2576019000,0.9662509000,-2.3493480000,1.1718790000,4.5196770000,-0.4682338000,0.0120785200,0.8835220000,-0.4471487000,0.0109781500,0.8943923000,-0.4890550000,0.0131720800,0.8721535000,79.7579400000,11.29518,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.58,365,0.0144831
-0.0087949750,1.1114860000,0.1033885000,-0.0087949750,1.1114860000,0.1033885000,0.0004501813,-0.2573626000,0.9663148000,0.0004501813,-0.2573626000,0.9663148000,-2.3503660000,1.1725350000,4.5191720000,-0.4684406000,0.0122120000,0.8834106000,-0.4473585000,0.0111024500,0.8942858000,-0.4892585000,0.0133146800,0.8720372000,0.0000000000,10.76078,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.59,366,0.0145965
-0.0087949750,1.1114860000,0.1033885000,-0.0087949750,1.1114860000,0.1033885000,0.0004501813,-0.2573626000,0.9663148000,0.0004501813,-0.2573626000,0.9663148000,-2.3624310000,1.1681390000,4.5128250000,-0.4708595000,0.0113338600,0.8821353000,-0.4498347000,0.0102108400,0.8930535000,-0.4916196000,0.0124504700,0.8707211000,11.1759300000,9.89136,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.60,367,0.0142956
-0.0087044200,1.1114640000,0.1034366000,-0.0087044200,1.1114640000,0.1034366000,0.0005224505,-0.2567756000,0.9664709000,0.0005224505,-0.2567756000,0.9664709000,-2.3624310000,1.1681390000,4.5128250000,-0.4708595000,0.0113338600,0.8821353000,-0.4498347000,0.0102108400,0.8930535000,-0.4916196000,0.0124504700,0.8707211000,0.0000000000,9.89136,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.62,368,0.012796
-0.0087088350,1.1114160000,0.1034327000,-0.0087088350,1.1114160000,0.1034327000,0.0007253308,-0.2572450000,0.9663460000,0.0007253308,-0.2572450000,0.9663460000,-2.3630420000,1.1765910000,4.5123810000,-0.4710000000,0.0130292100,0.8820370000,-0.4499741000,0.0119446600,0.8929617000,-0.4917608000,0.0141064400,0.8706161000,7.5737180000,10.19332,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.63,369,0.0141354
-0.0087088350,1.1114160000,0.1034327000,-0.0087088350,1.1114160000,0.1034327000,0.0007253308,-0.2572450000,0.9663460000,0.0007253308,-0.2572450000,0.9663460000,-2.3628960000,1.1770110000,4.5124500000,-0.4709699000,0.0131227500,0.8820516000,-0.4499436000,0.0120387700,0.8929758000,-0.4917310000,0.0141993400,0.8706313000,0.0000000000,10.00247,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.65,370,0.0137728
-0.0087238770,1.1113250000,0.1034635000,-0.0087238770,1.1113250000,0.1034635000,0.0011233700,-0.2581811000,0.9660959000,0.0011233700,-0.2581811000,0.9660959000,-2.3628960000,1.1770110000,4.5124500000,-0.4709699000,0.0131227500,0.8820516000,-0.4499436000,0.0120387700,0.8929758000,-0.4917310000,0.0141993400,0.8706313000,0.0000000000,10.00247,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.66,371,0.0132753
-0.0087263880,1.1113010000,0.1034815000,-0.0087263880,1.1113010000,0.1034815000,0.0011465900,-0.2581202000,0.9661121000,0.0011465900,-0.2581202000,0.9661121000,-2.3490010000,1.1526800000,4.5201700000,-0.4681875000,0.0082733850,0.8835905000,-0.4471013000,0.0070972080,0.8944552000,-0.4890096000,0.0094448780,0.8722273000,25.0241000000,12.35317,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.68,372,0.0156772
-0.0087214370,1.1113130000,0.1035073000,-0.0087214370,1.1113130000,0.1035073000,0.0012119510,-0.2576289000,0.9662432000,0.0012119510,-0.2576289000,0.9662432000,-2.3491650000,1.1527620000,4.5201010000,-0.4682198000,0.0082944900,0.8835731000,-0.4471345000,0.0071100220,0.8944384000,-0.4890410000,0.0094742430,0.8722094000,0.0000000000,12.35317,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.69,373,0.013786
-0.0087214370,1.1113130000,0.1035073000,-0.0087214370,1.1113130000,0.1035073000,0.0012119510,-0.2576289000,0.9662432000,0.0012119510,-0.2576289000,0.9662432000,-2.3517440000,1.1354640000,4.5188870000,-0.4687366000,0.0048315790,0.8833247000,-0.4476627000,0.0036025010,0.8941953000,-0.4895462000,0.0060579040,0.8719563000,14.6337700000,13.81655,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.70,374,0.0138054
